Timestamp,Cliente,Ambiente,Versión,Sección,Descripción base,P95 (ms) acumulado base,Descripción comparada,P95 (ms) acumulado comparada,Porcentaje de mejora/empeora
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Agenda,Primer ingreso al menú Agenda,4653.0,Segundo ingreso al menú Agenda,28170.2,-505.42
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Agenda,"Primer ingreso: Tipo de instrumento Bonos, estado: Cobrado",1588.0,"Segundo ingreso: Tipo de instrumento Bonos, estado: Cobrado",1557.4,1.93
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Agenda,"Primer ingreso: Tipo de instrumento Bonos, estado: Cobrado, fecha: 1 mes hacia atras",2766.6,"Segundo ingreso: Tipo de instrumento Bonos, estado: Cobrado, fecha: 1 mes hacia atras",2795.8,-1.06
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Agenda,"Primer ingreso: Tipo de instrumento Bonos, estado: Cobrado, fecha: 3 meses hacia atras",3145.2,"Segundo ingreso: Tipo de instrumento Bonos, estado: Cobrado, fecha: 3 meses hacia atras",2955.6,6.03
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Agenda,"Primer ingreso: Tipo de instrumento Bonos, estado: Pendiente, fecha: 1 mes hacia atras",59095.8,"Segundo ingreso: Tipo de instrumento Bonos, estado: Pendiente, fecha: 1 mes hacia atras",62398.8,-5.59
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Agenda,"Primer ingreso: Tipo de instrumento Bonos, estado: Pendiente, fecha: 3 meses hacia atras",50354.4,"Segundo ingreso: Tipo de instrumento Bonos, estado: Pendiente, fecha: 3 meses hacia atras",51362.6,-2.0
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Agenda,"Primer ingreso: Tipo de instrumento Operaciones a descuento, estado: Cobrado, Concepto: Cancelación anticipada",990.6,"Segundo ingreso: Tipo de instrumento Operaciones a descuento, estado: Cobrado, Concepto: Cancelación anticipada",965.0,2.58
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Agenda,"Primer ingreso: Tipo de instrumento Operaciones a descuento, estado: Cobrado, Concepto: Cancelación anticipada, fecha: 1 mes hacia atras",1072.2,"Segundo ingreso: Tipo de instrumento Operaciones a descuento, estado: Cobrado, Concepto: Cancelación anticipada, fecha: 1 mes hacia atras",1011.2,5.69
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Agenda,"Primer ingreso: Tipo de instrumento Operaciones a descuento, estado: Cobrado, Concepto: Cancelación anticipada, fecha: 3 meses hacia atras",1041.4,"Segundo ingreso: Tipo de instrumento Operaciones a descuento, estado: Cobrado, Concepto: Cancelación anticipada, fecha: 3 meses hacia atras",1043.0,-0.15
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Agenda,"Primer ingreso: Tipo de instrumento Operaciones a descuento, estado: Cobrado, Concepto: Vencimiento",892.2,"Segundo ingreso: Tipo de instrumento Operaciones a descuento, estado: Cobrado, Concepto: Vencimiento",862.2,3.36
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Agenda,"Primer ingreso: Tipo de instrumento Operaciones a descuento, estado: Cobrado, Concepto: Vencimiento, fecha: 1 mes hacia atras",1036.2,"Segundo ingreso: Tipo de instrumento Operaciones a descuento, estado: Cobrado, Concepto: Vencimiento, fecha: 1 mes hacia atras",1051.8,-1.51
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Agenda,"Primer ingreso: Tipo de instrumento Operaciones a descuento, estado: Cobrado, Concepto: Vencimiento, fecha: 3 meses hacia atras",1024.6,"Segundo ingreso: Tipo de instrumento Operaciones a descuento, estado: Cobrado, Concepto: Vencimiento, fecha: 3 meses hacia atras",1270.4,-23.99
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Agenda,"Primer ingreso: Tipo de instrumento Operaciones a descuento, estado: Cobrado, Concepto: Venta",835.4,"Segundo ingreso: Tipo de instrumento Operaciones a descuento, estado: Cobrado, Concepto: Venta",846.8,-1.36
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Agenda,"Primer ingreso: Tipo de instrumento Operaciones a descuento, estado: Cobrado, Concepto: Venta, fecha: 1 mes hacia atras",1000.2,"Segundo ingreso: Tipo de instrumento Operaciones a descuento, estado: Cobrado, Concepto: Venta, fecha: 1 mes hacia atras",1048.6,-4.84
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Agenda,"Primer ingreso: Tipo de instrumento Operaciones a descuento, estado: Cobrado, Concepto: Venta, fecha: 3 meses hacia atras",1074.8,"Segundo ingreso: Tipo de instrumento Operaciones a descuento, estado: Cobrado, Concepto: Venta, fecha: 3 meses hacia atras",1055.8,1.77
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Agenda,"Primer ingreso: Tipo de instrumento Operaciones a descuento, estado: Pendiente, fecha: 1 mes hacia atras",1311.6,"Segundo ingreso: Tipo de instrumento Operaciones a descuento, estado: Pendiente, fecha: 1 mes hacia atras",1341.2,-2.26
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Agenda,"Primer ingreso: Tipo de instrumento Operaciones a descuento, estado: Pendiente, fecha: 3 meses hacia atras",1460.2,"Segundo ingreso: Tipo de instrumento Operaciones a descuento, estado: Pendiente, fecha: 3 meses hacia atras",1384.8,5.16
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Agenda,"Primer ingreso: Tipo de instrumento Operaciones a plazo, estado: Cobrado, Concepto: Cancelación anticipada",1063.0,"Segundo ingreso: Tipo de instrumento Operaciones a plazo, estado: Cobrado, Concepto: Cancelación anticipada",1067.2,-0.4
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Agenda,"Primer ingreso: Tipo de instrumento Operaciones a plazo, estado: Cobrado, Concepto: Cancelación anticipada, fecha: 1 mes hacia atras",1047.0,"Segundo ingreso: Tipo de instrumento Operaciones a plazo, estado: Cobrado, Concepto: Cancelación anticipada, fecha: 1 mes hacia atras",1034.6,1.18
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Agenda,"Primer ingreso: Tipo de instrumento Operaciones a plazo, estado: Cobrado, Concepto: Cancelación anticipada, fecha: 3 meses hacia atras",1199.2,"Segundo ingreso: Tipo de instrumento Operaciones a plazo, estado: Cobrado, Concepto: Cancelación anticipada, fecha: 3 meses hacia atras",1124.8,6.2
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Agenda,"Primer ingreso: Tipo de instrumento Operaciones a plazo, estado: Cobrado, Concepto: Vencimiento",5117.4,"Segundo ingreso: Tipo de instrumento Operaciones a plazo, estado: Cobrado, Concepto: Vencimiento",2860.6,44.1
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Agenda,"Primer ingreso: Tipo de instrumento Operaciones a plazo, estado: Cobrado, Concepto: Vencimiento, fecha: 1 mes hacia atras",1633.6,"Segundo ingreso: Tipo de instrumento Operaciones a plazo, estado: Cobrado, Concepto: Vencimiento, fecha: 1 mes hacia atras",2506.4,-53.43
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Agenda,"Primer ingreso: Tipo de instrumento Operaciones a plazo, estado: Cobrado, Concepto: Vencimiento, fecha: 3 meses hacia atras",3882.0,"Segundo ingreso: Tipo de instrumento Operaciones a plazo, estado: Cobrado, Concepto: Vencimiento, fecha: 3 meses hacia atras",3027.6,22.01
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Agenda,"Primer ingreso: Tipo de instrumento Operaciones a plazo, estado: Cobrado, Concepto: Venta",863.0,"Segundo ingreso: Tipo de instrumento Operaciones a plazo, estado: Cobrado, Concepto: Venta",884.6,-2.5
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Agenda,"Primer ingreso: Tipo de instrumento Operaciones a plazo, estado: Cobrado, Concepto: Venta, fecha: 1 mes hacia atras",1053.8,"Segundo ingreso: Tipo de instrumento Operaciones a plazo, estado: Cobrado, Concepto: Venta, fecha: 1 mes hacia atras",1061.0,-0.68
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Agenda,"Primer ingreso: Tipo de instrumento Operaciones a plazo, estado: Cobrado, Concepto: Venta, fecha: 3 meses hacia atras",1063.0,"Segundo ingreso: Tipo de instrumento Operaciones a plazo, estado: Cobrado, Concepto: Venta, fecha: 3 meses hacia atras",1036.2,2.52
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Agenda,"Primer ingreso: Tipo de instrumento Operaciones a plazo, estado: Pendiente, fecha: 1 mes hacia atras",4590.4,"Segundo ingreso: Tipo de instrumento Operaciones a plazo, estado: Pendiente, fecha: 1 mes hacia atras",4877.4,-6.25
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Agenda,"Primer ingreso: Tipo de instrumento Operaciones a plazo, estado: Pendiente, fecha: 3 meses hacia atras",3000.8,"Segundo ingreso: Tipo de instrumento Operaciones a plazo, estado: Pendiente, fecha: 3 meses hacia atras",3063.2,-2.08
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Home,Primer ingreso al menú Home,48934.6,Segundo ingreso al menú Home,11757.6,75.97
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Home,Primer ingreso al portfolio CFI desde el Home,20025.25,Segundo ingreso al portfolio CFI desde el Home,19079.0,4.73
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Home,Primer ingreso al portfolio Cobertura desde el Home,8447.1,Segundo ingreso al portfolio Cobertura desde el Home,12586.4,-49.0
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Home,Primer ingreso al portfolio Consolidado CFI desde el Home,30062.55,Segundo ingreso al portfolio Consolidado CFI desde el Home,35168.4,-16.98
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Home,Primer ingreso al portfolio Estrategia desde el Home,15556.3,Segundo ingreso al portfolio Estrategia desde el Home,13768.0,11.5
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Home,Primer ingreso al portfolio FFI desde el Home,18500.55,Segundo ingreso al portfolio FFI desde el Home,19284.3,-4.24
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Home,Primer ingreso al portfolio FPC desde el Home,15546.2,Segundo ingreso al portfolio FPC desde el Home,14313.1,7.93
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Home,Primer ingreso al portfolio Fondo de Garantia CFI desde el Home,18369.45,Segundo ingreso al portfolio Fondo de Garantia CFI desde el Home,18430.2,-0.33
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Home,Primer ingreso al portfolio Fondo de Obra Social desde el Home,16121.95,Segundo ingreso al portfolio Fondo de Obra Social desde el Home,15704.3,2.59
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Home,Primer ingreso al portfolio Hard Dollar desde el Home,10567.6,Segundo ingreso al portfolio Hard Dollar desde el Home,9906.4,6.26
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Home,Primer ingreso al portfolio LH ART desde el Home,13386.65,Segundo ingreso al portfolio LH ART desde el Home,12680.3,5.28
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Home,Primer ingreso al portfolio LH Acción RE desde el Home,13388.6,Segundo ingreso al portfolio LH Acción RE desde el Home,12345.55,7.79
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Home,Primer ingreso al portfolio LH Fronting desde el Home,13116.0,Segundo ingreso al portfolio LH Fronting desde el Home,12088.75,7.83
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Home,Primer ingreso al portfolio LH INVERSIONES SIN RE desde el Home,16774.1,Segundo ingreso al portfolio LH INVERSIONES SIN RE desde el Home,18297.9,-9.08
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Home,Primer ingreso al portfolio LH Inversiones desde el Home,17040.1,Segundo ingreso al portfolio LH Inversiones desde el Home,16436.7,3.54
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Home,Primer ingreso al portfolio LH Liquidez desde el Home,13486.4,Segundo ingreso al portfolio LH Liquidez desde el Home,14060.0,-4.25
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Home,Primer ingreso al portfolio Portfolio RE desde el Home,15393.3,Segundo ingreso al portfolio Portfolio RE desde el Home,16439.8,-6.8
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Home,Primer ingreso al portfolio RE Mercado desde el Home,14586.15,Segundo ingreso al portfolio RE Mercado desde el Home,14861.35,-1.89
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Home,Primer ingreso al portfolio RE Valor Tecnico desde el Home,12556.5,Segundo ingreso al portfolio RE Valor Tecnico desde el Home,12481.2,0.6
2026-08-04T15:25:39-03:00,LH,Production,V1.13.4,Mi dinero,Primer ingreso al menú Mi dinero,128848.8,Segundo ingreso al menú Mi dinero,130996.1,-1.67
